UserID,age,gender,occupation,clusterNum
2633,56,1,0,9
2634,35,2,9,9
2635,56,1,1,9
2636,35,1,0,8
2637,18,1,12,9
2638,35,2,20,9
2639,25,1,14,9
2640,25,2,6,7
2641,35,1,12,7
2642,25,1,6,9
2643,25,1,0,9
2644,45,1,17,9
2645,18,1,15,7
2646,25,1,7,9
2647,45,1,17,9
2648,35,2,11,9
2649,25,1,17,9
2650,25,1,16,9
2651,45,1,7,9
2652,56,1,14,9
2653,35,1,20,9
2654,25,1,7,9
2655,35,2,9,9
2656,35,1,7,9
2657,56,1,13,9
2658,1,2,10,9
2659,25,1,7,9
2660,35,1,14,9
2661,56,1,17,8
2662,56,1,13,9
2663,25,1,17,9
2664,25,2,4,9
2665,35,1,7,9
2666,35,1,11,9
2667,45,1,16,9
2668,35,2,6,9
2669,25,2,4,9
2670,45,1,0,9
2671,35,1,6,9
2672,35,2,12,9
2673,35,1,7,9
2674,35,1,7,9
2675,25,1,4,9
2676,35,1,18,8
2677,56,1,20,9
2678,35,2,7,6
2679,25,1,6,9
2680,18,2,4,9
2681,25,1,12,9
2682,25,2,4,9
2683,18,1,4,9
2684,35,1,7,9
2685,18,2,0,9
2686,45,1,7,9
2687,25,1,0,9
2688,1,1,10,8
2689,25,1,17,9
2690,25,1,12,9
2691,25,1,7,8
2692,18,1,4,9
2693,18,2,4,9
2694,56,1,13,9
2695,18,1,4,9
2696,35,1,11,9
2697,25,1,7,9
2698,50,2,17,8
2699,25,2,2,9
2700,56,2,13,9
2701,25,1,7,9
2702,45,1,1,9
2703,45,1,6,9
2704,35,1,11,9
2705,56,1,13,9
2706,25,1,1,9
2707,25,2,1,7
2708,56,1,13,7
2709,25,1,7,9
2710,25,2,0,9
2711,35,1,17,6
2712,25,2,4,9
2713,18,2,19,9
2714,25,1,7,7
2715,18,1,4,6
2716,50,2,4,9
2717,50,2,4,6
2718,25,1,4,6
2719,25,2,4,9
2720,25,1,12,9
2721,35,1,0,9
2722,45,1,14,9
2723,35,1,7,9
2724,25,2,9,9
2725,45,2,2,9
2726,35,1,7,9
2727,45,1,11,9
2728,25,1,11,9
2729,35,1,12,9
2730,50,1,7,8
2731,35,1,11,9
2732,35,1,7,9
2733,45,1,17,9
2734,45,1,17,9
2735,18,2,4,9
2736,25,1,7,9
2737,45,1,12,9
2738,25,1,3,9
2739,50,2,2,9
2740,35,2,7,9
2741,45,1,17,9
2742,25,1,14,9
2743,25,1,17,9
2744,25,1,14,9
2745,18,1,17,8
2746,35,2,1,9
2747,50,1,14,9
2748,18,2,4,9
2749,25,1,4,9
2750,25,1,12,9
2751,25,2,15,9
2752,25,2,16,9
2753,25,1,15,9
2754,50,2,20,9
2755,50,1,12,9
2756,35,1,7,9
2757,18,1,4,9
2758,25,1,2,9
2759,56,1,8,8
2760,25,1,7,9
2761,56,1,0,9
2762,35,1,6,9
2763,50,1,16,9
2764,18,2,4,6
2765,25,1,7,9
2766,50,1,7,9
2767,45,1,7,9
2768,25,1,0,9
2769,25,1,17,9
2770,25,1,7,9
2771,35,1,1,9
2772,18,1,1,9
2773,35,1,17,9
2774,35,1,2,9
2775,25,1,1,9
2776,18,2,4,9
2777,25,1,14,9
2778,18,1,4,9
2779,56,1,13,9
2780,35,1,7,9
2781,25,1,17,9
2782,35,1,4,9
2783,18,2,4,9
2784,45,1,17,9
2785,50,1,20,9
2786,56,1,13,9
2787,25,1,4,9
2788,25,1,4,9
2789,56,1,1,9
2790,18,1,4,9
2791,25,1,20,9
2792,56,1,7,9
2793,18,1,4,9
2794,35,1,7,9
2795,25,1,2,9
2796,50,1,13,9
2797,25,1,14,9
2798,25,2,7,9
2799,35,1,20,9
2800,18,1,0,9
2801,18,2,4,9
2802,25,2,3,9
2803,35,1,20,9
2804,25,1,7,9
2805,35,2,0,9
2806,56,1,19,9
2807,1,1,10,9
2808,35,2,11,9
2809,56,1,16,9
2810,25,1,7,9
2811,1,2,10,9
2812,25,1,19,9
2813,25,1,17,9
2814,25,1,20,9
2815,35,1,7,9
2816,35,1,17,7
2817,25,1,7,6
2818,35,1,12,9
2819,25,1,12,9
2820,45,1,14,7
2821,35,2,0,9
2822,18,1,20,9
2823,50,1,7,9
2824,25,1,4,9
2825,18,1,4,9
2826,25,2,20,9
2827,35,1,12,9
2828,25,1,17,9
2829,18,1,4,9
2830,45,1,20,7
2831,35,1,7,9
2832,25,1,0,9
2833,25,1,17,9
2834,25,1,15,9
2835,35,1,1,6
2836,35,1,20,6
2837,25,1,12,7
2838,18,1,0,9
2839,18,1,1,9
2840,25,1,17,9
2841,25,1,0,9
2842,50,1,12,9
2843,35,1,17,9
2844,25,2,4,9
2845,25,1,20,9
2846,25,1,4,8
2847,18,2,4,9
2848,18,1,4,9
2849,25,1,0,9
2850,45,1,11,9
2851,18,1,20,9
2852,25,2,7,9
2853,25,1,12,9
2854,1,1,1,9
2855,18,2,4,9
2856,25,1,4,9
2857,35,1,11,9
2858,25,1,0,9
2859,1,2,10,9
2860,18,1,1,9
2861,35,1,17,9
2862,25,1,15,9
2863,45,1,7,9
2864,25,2,2,9
2865,35,2,3,8
2866,25,2,6,9
2867,25,1,7,9
2868,45,1,17,7
2869,35,1,12,9
2870,50,1,17,9
2871,50,1,18,9
2872,25,2,14,7
2873,25,1,20,9
2874,18,2,4,9
2875,35,2,20,9
2876,25,1,2,9
2877,25,1,17,9
2878,35,1,1,9
2879,50,2,20,9
2880,18,1,4,8
2881,18,1,12,9
2882,25,2,12,9
2883,18,1,20,9
2884,18,1,20,9
2885,50,2,3,7
2886,18,2,1,9
2887,18,1,4,9
2888,25,1,3,9
2889,25,1,14,9
2890,35,1,3,9
2891,35,1,7,9
2892,18,2,4,9
2893,25,1,4,9
2894,25,1,1,9
2895,18,1,4,9
2896,25,1,11,9
2897,18,1,14,9
2898,25,1,5,9
2899,18,1,4,9
2900,35,1,14,9
2901,18,1,12,9
2902,25,1,17,9
2903,25,1,12,6
2904,25,1,16,9
2905,25,1,4,9
2906,35,1,17,9
2907,35,1,19,9
2908,35,2,5,9
2909,18,1,2,6
2910,25,1,7,9
2911,1,1,19,9
2912,25,2,4,9
2913,18,2,4,8
2914,35,2,20,9
2915,25,1,4,9
2916,25,1,7,9
2917,45,1,2,9
2918,25,1,0,9
2919,25,1,12,9
2920,18,1,17,9
2921,25,1,2,7
2922,50,1,1,9
2923,25,1,17,9
2924,35,1,12,9
2925,18,2,4,7
2926,25,2,4,9
2927,18,2,2,9
2928,25,1,12,9
2929,25,1,2,9
2930,18,1,2,9
2931,50,1,17,6
2932,18,1,4,9
2933,25,1,12,9
2934,35,1,11,9
2935,35,2,20,9
2936,25,1,0,9
2937,18,2,4,6
2938,18,2,4,9
2939,25,2,0,9
2940,25,2,15,9
2941,25,1,0,9
2942,35,1,12,9
2943,50,2,1,9
2944,35,1,12,9
2945,18,2,4,9
2946,35,2,17,9
2947,35,1,16,9
2948,25,2,0,9
2949,18,1,14,9
2950,25,1,17,9
2951,18,1,0,9
2952,35,2,14,9
2953,25,1,4,9
2954,25,1,20,9
2955,18,1,2,7
2956,35,1,14,9
2957,25,1,12,6
2958,18,1,4,9
2959,25,1,7,9
2960,35,1,17,9
2961,18,1,4,9
2962,50,1,17,9
2963,35,1,3,9
2964,18,2,4,9
2965,25,1,17,9
2966,35,2,4,9
2967,25,2,4,9
2968,25,1,0,9
2969,18,2,0,9
2970,25,1,7,9
2971,18,1,4,9
2972,25,1,4,9
2973,25,1,4,9
2974,18,2,4,9
2975,18,1,4,9
2976,35,1,11,9
2977,18,1,20,9
2978,18,2,4,8
2979,35,1,20,9
2980,35,1,2,8
2981,45,1,7,9
2982,45,1,6,9
2983,25,1,4,9
2984,18,1,4,9
2985,25,1,4,7
2986,18,1,4,9
2987,25,1,4,9
2988,18,1,4,9
2989,18,2,6,7
2990,35,1,12,9
2991,35,1,12,9
2992,50,1,1,9
2993,18,1,4,9
2994,18,1,19,9
2995,35,1,5,9
2996,25,1,15,9
2997,18,1,0,9
2998,35,2,16,9
2999,25,2,1,9
3000,25,1,7,9
3001,25,1,4,9
3002,18,1,4,9
3003,45,1,11,9
3004,18,1,15,9
3005,18,2,4,9
3006,25,1,17,9
3007,18,1,4,7
3008,35,1,0,9
3009,18,1,4,7
3010,35,2,3,9
3011,25,1,12,9
3012,25,1,1,9
3013,25,1,12,9
3014,45,1,17,9
3015,35,1,7,9
3016,56,1,6,9
3017,18,1,12,9
3018,35,2,9,9
3019,35,1,0,9
3020,50,1,12,7
3021,35,2,7,9
3022,45,2,15,9
3023,25,1,17,9
3024,25,2,7,9
3025,35,1,17,9
3026,35,2,0,9
3027,18,2,4,9
3028,18,1,4,7
3029,1,1,10,9
3030,18,1,4,9
3031,35,1,1,9
3032,18,1,4,9
3033,25,1,0,9
3034,18,1,4,9
3035,18,2,1,7
3036,25,2,7,9
3037,56,1,13,9
3038,25,2,2,9
3039,35,2,2,9
3040,50,2,3,9
3041,25,1,8,6
3042,25,1,4,9
3043,56,1,1,9
3044,18,1,2,9
3045,35,1,16,9
3046,45,1,1,9
3047,1,1,4,8
3048,25,2,4,9
3049,18,1,2,9
3050,50,2,0,9
3051,35,1,12,9
3052,18,1,17,9
3053,35,1,12,9
3054,25,2,3,9
3055,18,1,4,9
3056,25,2,3,9
3057,25,1,18,9
3058,25,2,12,9
3059,18,1,12,9
3060,35,1,0,9
3061,35,2,1,9
3062,45,1,2,9
3063,18,1,4,9
3064,18,1,4,9
3065,35,1,17,9
3066,18,2,4,9
3067,18,1,4,9
3068,25,2,0,9
3069,35,2,9,6
3070,18,1,4,9
3071,18,2,4,9
3072,25,1,1,9
3073,50,1,1,9
3074,25,1,0,9
3075,25,1,0,9
3076,25,2,11,9
3077,35,1,17,7
3078,18,1,4,9
3079,35,2,1,9
3080,25,2,1,9
3081,25,1,20,9
3082,25,1,7,9
3083,35,2,6,9
3084,50,2,0,9
3085,25,1,16,9
3086,25,1,4,9
3087,18,1,12,9
3088,1,2,1,9
3089,25,2,4,9
3090,45,1,16,9
3091,25,1,2,9
3092,25,2,0,7
3093,35,1,15,9
3094,45,2,20,9
3095,35,1,0,9
3096,25,2,3,9
3097,45,2,3,9
3098,25,2,5,9
3099,25,1,4,9
3100,25,1,17,9
3101,25,2,6,9
3102,18,1,15,9
3103,25,1,12,8
3104,25,1,20,9
3105,18,1,17,9
3106,35,1,12,9
3107,25,1,0,9
3108,25,1,17,9
3109,50,1,6,9
3110,25,2,11,9
3111,25,1,0,9
3112,18,1,4,9
3113,18,1,12,9
3114,25,1,10,8
3115,18,1,5,9
3116,35,1,17,7
3117,25,1,12,9
3118,35,1,0,9
3119,25,1,0,9
3120,45,1,1,9
3121,18,1,4,9
3122,25,1,2,9
3123,25,2,7,9
3124,25,1,2,9
3125,25,1,12,9
3126,25,1,7,9
3127,25,1,2,9
3128,25,2,0,9
3129,18,1,2,9
3130,25,1,7,9
3131,25,1,7,9
3132,25,2,2,9
3133,35,1,7,9
3134,18,1,4,7
3135,18,1,4,9
3136,25,1,15,9
3137,25,2,4,9
3138,25,1,11,9
3139,35,1,17,9
3140,56,1,13,9
3141,25,2,4,9
3142,25,1,14,9
3143,25,1,20,9
3144,50,2,16,9
3145,25,2,7,9
3146,18,1,4,9
3147,25,1,0,9
3148,25,1,14,9
3149,18,1,20,9
3150,18,1,4,7
3151,25,2,3,9
3152,25,2,0,9
3153,18,1,4,8
3154,25,2,4,7
3155,25,2,4,9
3156,25,1,7,9
3157,35,1,7,9
3158,25,1,12,9
3159,25,1,15,9
3160,25,2,15,9
3161,25,1,17,9
3162,25,1,7,9
3163,25,1,1,9
3164,18,1,15,9
3165,18,1,12,9
3166,35,1,7,9
3167,18,1,4,8
3168,25,1,2,9
3169,35,2,5,9
3170,50,1,0,9
3171,25,1,0,9
3172,50,2,3,9
3173,18,1,12,9
3174,25,1,12,9
3175,18,2,14,9
3176,35,1,16,9
3177,25,1,17,9
3178,25,2,6,9
3179,35,2,5,9
3180,18,2,20,9
3181,25,1,14,9
3182,25,1,12,6
3183,25,1,12,9
3184,50,1,7,8
3185,25,2,18,9
3186,18,1,7,9
3187,50,1,1,9
3188,35,1,12,9
3189,56,1,13,7
3190,25,1,16,9
3191,1,1,17,9
3192,25,1,12,9
3193,18,1,4,9
3194,25,1,0,9
3195,25,1,15,9
3196,18,1,4,9
3197,18,2,4,9
3198,18,2,14,9
3199,25,1,12,9
3200,18,1,0,9
3201,25,2,1,9
3202,45,1,7,9
3203,18,2,4,9
3204,35,1,0,9
3205,45,1,16,9
3206,35,2,16,9
3207,18,1,20,9
3208,35,1,7,9
3209,25,1,14,9
3210,25,1,0,9
3211,45,2,0,9
3212,50,1,16,9
3213,25,2,17,7
3214,25,2,1,9
3215,56,2,7,9
3216,50,2,13,9
3217,35,1,1,9
3218,35,2,0,9
3219,56,1,6,9
3220,18,2,4,9
3221,35,1,7,9
3222,25,1,0,9
3223,35,1,7,9
3224,25,1,20,9
3225,25,2,14,9
3226,18,1,0,9
3227,35,1,4,9
3228,25,2,14,9
3229,25,1,14,9
3230,56,2,1,9
3231,35,1,16,9
3232,25,1,7,9
3233,35,1,12,9
3234,50,1,2,9
3235,1,2,0,9
3236,18,1,4,9
3237,18,1,15,9
3238,35,1,7,9
3239,35,1,7,9
3240,25,2,12,6
3241,18,1,4,9
3242,50,2,0,9
3243,50,1,13,9
3244,25,1,12,9
3245,18,2,4,9
3246,18,1,2,9
3247,35,2,1,9
3248,35,1,15,9
3249,25,2,7,9
3250,25,2,4,9
3251,25,1,4,9
3252,35,1,17,9
3253,50,1,0,8
3254,35,2,4,9
3255,35,2,6,9
3256,25,2,15,8
3257,25,1,15,9
3258,25,1,14,9
3259,45,1,6,9
3260,18,2,4,9
3261,25,1,4,9
3262,45,1,20,9
3263,25,1,14,9
3264,50,1,11,9
3265,25,2,1,9
3266,25,1,15,9
3267,25,2,4,9
3268,25,1,4,9
3269,25,1,12,9
3270,18,2,20,9
3271,18,1,11,9
3272,35,2,0,9
3273,35,1,0,9
3274,35,1,7,6
3275,25,1,20,9
3276,35,1,7,6
3277,25,1,20,9
3278,25,1,17,9
3279,35,1,7,9
3280,45,1,15,9
3281,25,1,7,9
3282,25,1,17,9
3283,45,1,3,9
3284,35,1,16,9
3285,25,1,6,9
3286,25,1,4,9
3287,35,2,7,9
3288,56,1,13,9
3289,25,1,14,8
3290,45,1,6,9
3291,25,1,14,9
3292,25,2,7,6
3293,50,2,6,9
3294,45,1,14,9
3295,18,1,4,9
3296,18,1,18,7
3297,18,1,14,9
3298,18,1,4,9
3299,1,1,10,5
3300,25,2,4,9
3301,35,1,5,9
3302,25,2,2,9
3303,25,1,17,9
3304,56,1,17,9
3305,45,2,5,9
3306,56,1,20,9
3307,45,1,14,9
3308,50,1,6,9
3309,18,2,20,9
3310,25,1,17,9
3311,45,1,14,9
3312,25,1,4,9
3313,18,2,4,9
3314,35,1,20,9
3315,25,1,7,9
3316,25,1,12,9
3317,1,1,19,8
3318,25,1,4,9
3319,56,1,13,9
3320,56,2,13,9
3321,25,1,1,9
3322,35,1,1,9
3323,18,2,4,9
3324,35,1,14,9
3325,35,1,17,7
3326,35,2,14,7
3327,45,1,7,9
3328,18,1,12,9
3329,56,1,19,9
3330,50,1,18,9
3331,35,2,1,9
3332,25,2,7,9
3333,25,1,7,9
3334,18,1,16,9
3335,35,1,0,9
3336,25,1,0,8
3337,35,1,17,9
3338,25,1,4,7
3339,45,1,16,9
3340,25,1,17,9
3341,45,1,16,9
3342,25,1,20,9
3343,25,2,5,9
3344,18,2,4,9
3345,35,1,0,9
3346,25,1,7,9
3347,35,1,7,9
3348,35,2,7,9
3349,45,1,16,9
3350,18,2,4,9
3351,18,2,0,9
3352,18,2,5,9
3353,35,1,0,9
3354,35,1,17,9
3355,25,1,7,9
3356,25,1,1,9
3357,35,1,7,9
3358,25,1,18,9
3359,25,2,1,9
3360,25,1,20,9
3361,25,2,0,9
3362,25,1,4,9
3363,25,2,0,7
3364,35,2,9,9
3365,56,1,13,9
3366,50,1,17,9
3367,35,1,14,9
3368,50,1,16,9
3369,25,1,14,9
3370,45,1,18,9
3371,18,1,4,9
3372,25,1,2,9
3373,56,1,13,9
3374,18,1,16,9
3375,35,1,5,9
3376,25,1,4,9
3377,35,1,16,9
3378,25,1,17,9
3379,18,1,4,9
3380,35,1,1,7
3381,50,1,0,9
3382,25,1,0,7
3383,1,2,10,7
3384,56,1,16,9
3385,35,1,7,9
3386,25,2,9,6
3387,18,1,4,9
3388,18,1,1,9
3389,25,2,1,8
3390,18,1,0,9
3391,45,2,20,9
3392,18,1,4,9
3393,50,1,6,9
3394,35,1,12,9
3395,35,1,7,9
3396,25,1,7,9
3397,25,1,12,8
3398,25,1,5,8
3399,18,1,20,9
3400,25,1,4,9
3401,25,1,14,9
3402,35,1,7,9
3403,35,1,20,9
3404,35,1,5,9
3405,25,1,8,9
3406,35,1,14,9
3407,25,2,7,9
3408,45,2,5,7
3409,25,1,17,9
3410,25,1,4,9
3411,35,1,1,9
3412,18,1,4,9
3413,25,1,18,9
3414,25,2,17,9
3415,25,1,17,9
3416,35,1,7,9
3417,25,1,12,9
3418,18,2,2,9
3419,18,2,3,9
3420,45,1,1,9
3421,25,2,7,9
3422,45,1,7,9
3423,25,1,5,9
3424,25,1,7,9
3425,25,1,6,9
3426,18,1,20,9
3427,25,1,20,9
3428,25,1,14,9
3429,45,1,1,9
3430,25,2,7,9
3431,45,2,1,9
3432,45,2,6,9
3433,25,1,12,9
3434,18,1,12,9
3435,18,1,4,9
3436,45,1,1,9
3437,35,1,0,9
3438,25,2,0,9
3439,25,2,0,9
3440,18,1,17,9
3441,56,1,17,7
3442,25,2,14,9
3443,18,1,12,9
3444,35,2,17,9
3445,50,1,14,9
3446,35,2,20,9
3447,25,1,7,7
3448,25,1,12,9
3449,18,2,3,6
3450,25,1,14,9
3451,25,1,5,9
3452,25,2,11,8
3453,25,1,14,9
3454,35,1,7,9
3455,18,1,0,9
3456,25,2,0,9
3457,25,1,17,9
3458,25,1,20,9
3459,45,1,0,9
3460,18,1,4,6
3461,1,1,4,9
3462,35,1,0,9
3463,25,2,4,9
3464,25,1,15,9
3465,25,2,14,9
3466,25,1,14,9
3467,25,1,14,9
3468,25,1,14,9
3469,25,1,20,9
3470,45,1,17,9
3471,35,1,17,9
3472,18,1,4,9
3473,25,1,6,9
3474,35,2,16,9
3475,35,1,11,9
3476,25,1,14,9
3477,50,1,0,9
3478,50,2,1,9
3479,25,1,7,9
3480,18,1,4,9
3481,25,1,0,9
3482,18,1,4,9
3483,50,1,17,9
3484,45,2,7,9
3485,18,1,4,9
3486,25,1,0,9
3487,18,2,0,8
3488,18,1,4,9
3489,45,1,17,9
3490,18,1,4,9
3491,25,1,0,9
3492,25,1,16,9
3493,35,1,7,9
3494,25,1,17,9
3495,25,1,1,7
3496,18,1,4,9
3497,35,1,5,9
3498,35,2,2,9
3499,25,1,17,9
3500,25,1,3,9
3501,35,1,7,9
3502,35,2,7,9
3503,18,2,7,9
3504,18,1,4,9
3505,18,1,7,9
3506,25,2,15,9
3507,18,1,12,9
3508,25,1,0,9
3509,18,1,4,9
3510,18,1,4,9
3511,18,2,4,8
3512,50,1,0,9
3513,18,1,17,9
3514,25,1,16,9
3515,18,1,12,9
3516,35,1,3,9
3517,18,1,4,9
3518,18,1,12,9
3519,18,2,7,9
3520,25,2,14,9
3521,25,1,0,9
3522,25,1,0,9
3523,18,1,0,9
3524,35,1,7,9
3525,25,2,0,9
3526,18,2,4,9
3527,35,1,2,9
3528,25,1,0,9
3529,35,1,5,9
3530,45,2,1,9
3531,25,1,0,5
3532,25,2,11,9
3533,35,2,14,9
3534,25,1,2,9
3535,35,1,17,9
3536,45,1,18,8
3537,18,1,4,9
3538,1,1,10,9
3539,35,1,0,9
3540,25,2,4,9
3541,18,1,17,9
3542,25,1,3,9
3543,25,1,15,9
3544,25,1,17,9
3545,25,2,4,9
3546,35,1,12,9
3547,25,1,20,9
3548,35,1,16,9
3549,45,1,7,7
3550,35,2,7,9
3551,25,1,5,9
3552,56,2,0,9
3553,35,2,2,9
3554,35,1,16,8
3555,25,1,15,9
3556,56,1,7,9
3557,25,1,17,9
3558,18,1,5,9
3559,18,1,17,9
3560,18,1,4,8
3561,25,2,6,9
3562,35,1,14,9
3563,25,2,6,9
3564,25,1,2,9
3565,25,1,11,9
3566,25,1,18,9
3567,45,1,0,9
3568,25,1,14,9
3569,25,1,0,9
3570,18,2,2,9
3571,35,1,12,9
3572,18,1,4,9
3573,35,1,11,9
3574,1,1,10,9
3575,35,2,6,9
3576,25,1,18,9
3577,50,1,7,9
3578,56,2,0,9
3579,50,1,3,9
3580,18,1,0,9
3581,18,2,3,9
3582,18,1,1,9
3583,35,2,0,9
3584,25,2,9,9
3585,18,1,0,8
3586,35,1,20,9
3587,35,1,20,9
3588,35,1,3,9
3589,25,1,2,9
3590,45,2,0,9
3591,18,2,15,9
3592,35,1,6,9
3593,56,2,2,9
3594,25,2,9,9
3595,1,1,0,9
3596,25,1,0,9
3597,35,2,4,9
3598,25,1,17,9
3599,56,1,1,8
3600,25,1,16,9
3601,35,1,20,9
3602,35,2,3,9
3603,25,1,12,9
3604,35,2,7,9
3605,1,2,10,9
3606,18,1,12,9
3607,25,2,15,8
3608,35,1,17,9
3609,35,2,9,9
3610,25,2,17,9
3611,18,1,6,9
3612,25,1,2,9
3613,25,1,14,9
3614,25,1,0,9
3615,25,1,0,9
3616,25,1,17,9
3617,45,1,0,9
3618,35,1,7,9
3619,56,1,17,9
3620,50,1,16,9
3621,25,1,7,9
3622,18,1,4,9
3623,18,1,1,9
3624,35,1,11,9
3625,25,1,12,9
3626,18,1,10,9
3627,25,1,17,9
3628,35,2,1,9
3629,25,1,7,9
3630,50,2,7,9
3631,18,1,4,9
3632,18,1,4,9
3633,50,1,11,9
3634,35,1,18,6
3635,50,1,1,9
3636,50,1,1,9
3637,25,1,0,7
3638,25,1,6,9
3639,25,1,2,9
3640,18,1,4,9
3641,35,1,7,9
3642,25,1,0,9
3643,25,2,7,9
3644,25,1,17,9
3645,25,2,11,9
3646,35,1,17,9
3647,35,1,20,9
3648,25,1,7,9
3649,18,1,4,9
3650,25,2,0,9
3651,25,1,0,9
3652,25,1,14,9
3653,25,1,12,9
3654,18,1,15,9
3655,25,1,17,9
3656,25,2,7,8
3657,45,2,5,9
3658,18,1,17,9
3659,25,2,7,9
3660,18,1,4,9
3661,35,1,7,9
3662,35,1,12,9
3663,35,1,16,9
3664,35,2,9,9
3665,35,2,1,9
3666,25,1,0,9
3667,45,1,0,9
3668,1,2,10,8
3669,45,2,7,9
3670,25,1,14,9
3671,45,1,14,9
3672,25,1,4,9
3673,35,1,5,9
3674,25,1,2,9
3675,25,1,20,9
3676,35,1,7,9
3677,35,2,12,9
3678,25,2,12,9
3679,25,1,0,9
3680,25,1,4,9
3681,25,2,1,9
3682,25,1,7,9
3683,50,2,1,9
3684,25,1,2,9
3685,25,1,17,9
3686,25,1,5,9
3687,25,1,7,9
3688,50,2,1,9
3689,18,1,6,9
3690,25,1,0,9
3691,18,1,0,9
3692,25,1,7,9
3693,35,1,17,9
3694,25,1,15,9
3695,25,1,12,9
3696,25,1,2,9
3697,35,1,7,9
3698,25,1,15,9
3699,25,1,7,9
3700,56,2,3,9
3701,25,1,14,9
3702,35,1,1,9
3703,35,1,15,9
3704,18,1,12,9
3705,35,2,0,9
3706,45,1,7,9
3707,25,1,12,9
3708,18,2,0,8
3709,56,1,7,9
3710,25,1,12,9
3711,1,1,10,9
3712,35,1,0,9
3713,25,1,17,9
3714,25,2,7,9
3715,25,1,17,9
3716,18,1,5,9
3717,18,1,12,9
3718,35,1,17,9
3719,50,1,17,9
3720,25,1,1,7
3721,45,1,7,9
3722,25,1,15,9
3723,25,1,18,9
3724,25,1,14,9
3725,35,1,6,9
3726,18,1,4,9
3727,25,1,17,9
3728,35,1,7,9
3729,18,1,4,8
3730,18,1,4,9
3731,25,1,1,9
3732,25,1,17,9
3733,25,1,17,9
3734,18,1,4,9
3735,18,1,4,9
3736,25,1,0,9
3737,35,1,1,9
3738,25,1,14,9
3739,45,1,7,9
3740,56,1,11,7
3741,18,1,5,9
3742,25,1,0,9
3743,25,1,0,9
3744,35,2,7,7
3745,25,1,0,9
3746,25,2,9,9
3747,25,1,5,9
3748,45,1,13,9
3749,18,1,4,9
3750,25,2,0,9
3751,18,2,4,9
3752,35,2,12,9
3753,18,2,1,9
3754,25,1,7,9
3755,56,1,7,9
3756,50,2,14,9
3757,18,1,12,9
3758,25,1,7,9
3759,35,2,5,9
3760,35,1,6,9
3761,50,1,0,9
3762,25,1,17,9
3763,50,1,6,9
3764,25,1,2,9
3765,25,1,1,9
3766,50,2,3,8
3767,18,2,1,9
3768,25,1,0,9
3769,25,1,4,9
3770,25,1,15,9
3771,35,2,3,9
3772,25,1,1,9
3773,35,1,17,9
3774,35,1,6,9
3775,25,1,0,9
3776,35,1,12,9
3777,25,2,4,9
3778,18,1,4,9
3779,25,1,0,9
3780,45,2,2,9
3781,1,1,0,9
3782,56,2,11,9
3783,25,2,0,9
3784,25,1,7,9
3785,25,2,1,9
3786,25,2,20,9
3787,25,2,0,9
3788,25,2,0,6
3789,18,2,0,9
3790,25,2,0,9
3791,25,2,17,9
3792,50,1,18,9
3793,25,1,6,9
3794,18,1,4,9
3795,18,2,4,9
3796,18,2,4,9
3797,45,1,14,9
3798,25,1,7,9
3799,25,1,7,7
3800,18,1,0,9
3801,18,1,1,9
3802,18,1,12,9
3803,18,1,0,8
3804,35,2,9,6
3805,25,1,6,9
3806,35,2,1,9
3807,18,1,4,9
3808,35,2,19,9
3809,25,1,7,9
3810,35,1,6,9
3811,50,1,7,8
3812,25,1,15,9
3813,35,1,17,9
3814,35,1,7,9
3815,25,1,15,9
3816,25,1,17,9
3817,25,2,3,9
3818,35,1,3,9
3819,45,1,17,9
3820,25,1,12,9
3821,25,1,17,9
3822,25,1,20,9
3823,45,1,20,9
3824,56,1,7,9
3825,25,1,17,9
3826,18,1,1,9
3827,25,1,1,9
3828,50,1,2,9
3829,25,1,20,9
3830,25,2,1,9
3831,18,1,4,9
3832,18,2,6,9
3833,25,2,7,9
3834,25,1,1,9
3835,18,1,2,9
3836,25,1,7,9
3837,50,2,8,9
3838,25,1,17,9
3839,25,2,14,9
3840,50,1,14,9
3841,25,2,0,9
3842,45,1,18,9
3843,35,2,16,9
3844,1,2,10,7
3845,18,1,4,9
3846,25,1,12,9
3847,35,1,0,9
3848,25,1,7,9
3849,25,1,15,9
3850,35,1,0,9
3851,18,1,3,9
3852,25,1,12,9
3853,50,1,16,9
3854,25,1,14,9
3855,25,1,14,9
3856,25,1,17,9
3857,35,2,20,9
3858,18,1,14,9
3859,45,2,9,9
3860,25,1,0,9
3861,45,1,17,9
3862,18,1,4,7
3863,25,1,17,7
3864,25,1,0,6
3865,50,1,20,9
3866,1,2,10,9
3867,45,1,14,9
3868,35,1,3,9
3869,18,1,12,9
3870,18,1,17,9
3871,25,1,17,7
3872,18,1,4,9
3873,25,1,1,9
3874,45,2,2,9
3875,25,1,7,9
3876,25,1,0,9
3877,25,1,0,6
3878,45,1,1,9
3879,35,1,16,9
3880,25,1,3,9
3881,25,1,7,9
3882,18,1,2,9
3883,56,1,14,9
3884,50,1,16,7
3885,18,1,4,9
3886,25,1,12,9
3887,35,1,7,9
3888,18,1,4,9
3889,45,1,17,9
3890,45,1,6,9
3891,18,1,4,9
3892,56,2,16,9
3893,25,1,20,9
3894,25,1,6,9
3895,35,1,16,9
3896,35,2,0,9
3897,35,1,0,9
3898,56,1,17,9
3899,45,1,11,9
3900,25,1,17,9
3901,25,2,14,9
3902,18,1,14,9
3903,25,1,5,9
